,_id,Country code,country,country_code,year_week,source,new_cases,number_sequenced,valid_denominator,variant,number_detections_variant,number_sequenced_known_variant,percent_variant,percent_cases_sequenced
23070,626938c276e83156d9c6a1d7,,Spain,ES,2021-32,GISAID,90753,1972,Yes,B.1.1.529,0,1945,0,2.2
23071,626938c276e83156d9c6a1d8,,Spain,ES,2021-32,GISAID,90753,1972,Yes,B.1.617.2,1879,1945,96.6,2.2
23072,626938c276e83156d9c6a1d9,,Spain,ES,2021-32,GISAID,90753,1972,Yes,Other,66,1945,3.4,2.2
23073,626938c276e83156d9c6a1da,,Spain,ES,2021-32,GISAID,90753,1972,Yes,UNK,0,,,2.2
23074,626938c276e83156d9c6a1db,,Spain,ES,2021-32,GISAID,90753,1972,Yes,XD,0,1945,0,2.2
23075,626938c276e83156d9c6a1dc,,Spain,ES,2021-33,GISAID,68528,1897,Yes,B.1.1.529,0,1881,0,2.8
23076,626938c276e83156d9c6a1dd,,Spain,ES,2021-33,GISAID,68528,1897,Yes,B.1.617.2,1851,1881,98.4,2.8
23077,626938c276e83156d9c6a1de,,Spain,ES,2021-33,GISAID,68528,1897,Yes,Other,30,1881,1.6,2.8
23078,626938c276e83156d9c6a1df,,Spain,ES,2021-33,GISAID,68528,1897,Yes,UNK,0,,,2.8
23079,626938c276e83156d9c6a1e0,,Spain,ES,2021-33,GISAID,68528,1897,Yes,XD,0,1881,0,2.8
23080,626938c276e83156d9c6a1e1,,Spain,ES,2021-34,GISAID,51925,1913,Yes,B.1.1.529,0,1891,0,3.7
23081,626938c276e83156d9c6a1e2,,Spain,ES,2021-34,GISAID,51925,1913,Yes,B.1.617.2,1874,1891,99.1,3.7
23082,626938c276e83156d9c6a1e3,,Spain,ES,2021-34,GISAID,51925,1913,Yes,Other,17,1891,0.9,3.7
23083,626938c276e83156d9c6a1e4,,Spain,ES,2021-34,GISAID,51925,1913,Yes,UNK,0,,,3.7
23084,626938c276e83156d9c6a1e5,,Spain,ES,2021-34,GISAID,51925,1913,Yes,XD,0,1891,0,3.7
23085,626938c276e83156d9c6a1e6,,Spain,ES,2021-35,GISAID,34245,1685,Yes,B.1.1.529,0,1679,0,4.9
23086,626938c276e83156d9c6a1e7,,Spain,ES,2021-35,GISAID,34245,1685,Yes,B.1.617.2,1667,1679,99.3,4.9
23087,626938c276e83156d9c6a1e8,,Spain,ES,2021-35,GISAID,34245,1685,Yes,Other,12,1679,0.7,4.9
23088,626938c276e83156d9c6a1e9,,Spain,ES,2021-35,GISAID,34245,1685,Yes,UNK,0,,,4.9
23089,626938c276e83156d9c6a1ea,,Spain,ES,2021-35,GISAID,34245,1685,Yes,XD,0,1679,0,4.9
23090,626938c276e83156d9c6a1eb,,Spain,ES,2021-36,GISAID,23213,1331,Yes,B.1.1.529,0,1328,0,5.7
23091,626938c276e83156d9c6a1ec,,Spain,ES,2021-36,GISAID,23213,1331,Yes,B.1.617.2,1322,1328,99.5,5.7
23092,626938c276e83156d9c6a1ed,,Spain,ES,2021-36,GISAID,23213,1331,Yes,Other,6,1328,0.5,5.7
23093,626938c276e83156d9c6a1ee,,Spain,ES,2021-36,GISAID,23213,1331,Yes,UNK,0,,,5.7
23094,626938c276e83156d9c6a1ef,,Spain,ES,2021-36,GISAID,23213,1331,Yes,XD,0,1328,0,5.7
23095,626938c276e83156d9c6a1f0,,Spain,ES,2021-37,GISAID,17873,1153,Yes,B.1.1.529,0,1153,0,6.5
23096,626938c276e83156d9c6a1f1,,Spain,ES,2021-37,GISAID,17873,1153,Yes,B.1.617.2,1141,1153,99,6.5
23097,626938c276e83156d9c6a1f2,,Spain,ES,2021-37,GISAID,17873,1153,Yes,Other,12,1153,1,6.5
23098,626938c276e83156d9c6a1f3,,Spain,ES,2021-37,GISAID,17873,1153,Yes,UNK,0,,,6.5
23099,626938c276e83156d9c6a1f4,,Spain,ES,2021-37,GISAID,17873,1153,Yes,XD,0,1153,0,6.5
23100,626938c276e83156d9c6a1f5,,Spain,ES,2021-38,GISAID,14473,992,Yes,B.1.1.529,0,992,0,6.9
23101,626938c276e83156d9c6a1f6,,Spain,ES,2021-38,GISAID,14473,992,Yes,B.1.617.2,989,992,99.7,6.9
23102,626938c276e83156d9c6a1f7,,Spain,ES,2021-38,GISAID,14473,992,Yes,Other,3,992,0.3,6.9
23103,626938c276e83156d9c6a1f8,,Spain,ES,2021-38,GISAID,14473,992,Yes,UNK,0,,,6.9
23104,626938c276e83156d9c6a1f9,,Spain,ES,2021-38,GISAID,14473,992,Yes,XD,0,992,0,6.9
23105,626938c276e83156d9c6a1fa,,Spain,ES,2021-39,GISAID,12164,1011,Yes,B.1.1.529,0,1008,0,8.3
23106,626938c276e83156d9c6a1fb,,Spain,ES,2021-39,GISAID,12164,1011,Yes,B.1.617.2,1000,1008,99.2,8.3
23107,626938c276e83156d9c6a1fc,,Spain,ES,2021-39,GISAID,12164,1011,Yes,Other,8,1008,0.8,8.3
23108,626938c276e83156d9c6a1fd,,Spain,ES,2021-39,GISAID,12164,1011,Yes,UNK,0,,,8.3
23109,626938c276e83156d9c6a1fe,,Spain,ES,2021-39,GISAID,12164,1011,Yes,XD,0,1008,0,8.3
23110,626938c276e83156d9c6a1ff,,Spain,ES,2021-40,GISAID,10369,794,Yes,B.1.1.529,0,794,0,7.7
23111,626938c276e83156d9c6a200,,Spain,ES,2021-40,GISAID,10369,794,Yes,B.1.617.2,792,794,99.7,7.7
23112,626938c276e83156d9c6a201,,Spain,ES,2021-40,GISAID,10369,794,Yes,Other,2,794,0.3,7.7
23113,626938c276e83156d9c6a202,,Spain,ES,2021-40,GISAID,10369,794,Yes,UNK,0,,,7.7
23114,626938c276e83156d9c6a203,,Spain,ES,2021-40,GISAID,10369,794,Yes,XD,0,794,0,7.7
23115,626938c276e83156d9c6a204,,Spain,ES,2021-41,GISAID,10634,822,Yes,B.1.1.529,0,819,0,7.7
23116,626938c276e83156d9c6a205,,Spain,ES,2021-41,GISAID,10634,822,Yes,B.1.617.2,816,819,99.6,7.7
23117,626938c276e83156d9c6a206,,Spain,ES,2021-41,GISAID,10634,822,Yes,Other,3,819,0.4,7.7
23118,626938c276e83156d9c6a207,,Spain,ES,2021-41,GISAID,10634,822,Yes,UNK,0,,,7.7
23119,626938c276e83156d9c6a208,,Spain,ES,2021-41,GISAID,10634,822,Yes,XD,0,819,0,7.7
23120,626938c276e83156d9c6a209,,Spain,ES,2021-42,GISAID,12412,1161,Yes,B.1.1.529,0,1160,0,9.4
23121,626938c276e83156d9c6a20a,,Spain,ES,2021-42,GISAID,12412,1161,Yes,B.1.617.2,1160,1160,100,9.4
23122,626938c276e83156d9c6a20b,,Spain,ES,2021-42,GISAID,12412,1161,Yes,Other,0,1160,0,9.4
23123,626938c276e83156d9c6a20c,,Spain,ES,2021-42,GISAID,12412,1161,Yes,UNK,0,,,9.4
23124,626938c276e83156d9c6a20d,,Spain,ES,2021-42,GISAID,12412,1161,Yes,XD,0,1160,0,9.4
23125,626938c276e83156d9c6a20e,,Spain,ES,2021-43,GISAID,13436,1095,Yes,B.1.1.529,0,1082,0,8.1
23126,626938c276e83156d9c6a20f,,Spain,ES,2021-43,GISAID,13436,1095,Yes,B.1.617.2,1080,1082,99.8,8.1
23127,626938c276e83156d9c6a210,,Spain,ES,2021-43,GISAID,13436,1095,Yes,Other,2,1082,0.2,8.1
23128,626938c276e83156d9c6a211,,Spain,ES,2021-43,GISAID,13436,1095,Yes,UNK,0,,,8.1
23129,626938c276e83156d9c6a212,,Spain,ES,2021-43,GISAID,13436,1095,Yes,XD,0,1082,0,8.1
23130,626938c276e83156d9c6a213,,Spain,ES,2021-44,GISAID,16060,1252,Yes,B.1.1.529,0,1248,0,7.8
23131,626938c276e83156d9c6a214,,Spain,ES,2021-44,GISAID,16060,1252,Yes,B.1.617.2,1246,1248,99.8,7.8
23132,626938c276e83156d9c6a215,,Spain,ES,2021-44,GISAID,16060,1252,Yes,Other,2,1248,0.2,7.8
23133,626938c276e83156d9c6a216,,Spain,ES,2021-44,GISAID,16060,1252,Yes,UNK,0,,,7.8
23134,626938c276e83156d9c6a217,,Spain,ES,2021-44,GISAID,16060,1252,Yes,XD,0,1248,0,7.8
23135,626938c276e83156d9c6a218,,Spain,ES,2021-45,GISAID,25455,1362,Yes,B.1.1.529,0,1358,0,5.4
23136,626938c276e83156d9c6a219,,Spain,ES,2021-45,GISAID,25455,1362,Yes,B.1.617.2,1356,1358,99.9,5.4
23137,626938c276e83156d9c6a21a,,Spain,ES,2021-45,GISAID,25455,1362,Yes,Other,2,1358,0.1,5.4
23138,626938c276e83156d9c6a21b,,Spain,ES,2021-45,GISAID,25455,1362,Yes,UNK,0,,,5.4
23139,626938c276e83156d9c6a21c,,Spain,ES,2021-45,GISAID,25455,1362,Yes,XD,0,1358,0,5.4
23140,626938c276e83156d9c6a21d,,Spain,ES,2021-46,GISAID,40663,2143,Yes,B.1.1.529,0,2141,0,5.3
23141,626938c276e83156d9c6a21e,,Spain,ES,2021-46,GISAID,40663,2143,Yes,B.1.617.2,2140,2141,100,5.3
23142,626938c276e83156d9c6a21f,,Spain,ES,2021-46,GISAID,40663,2143,Yes,Other,1,2141,0,5.3
23143,626938c276e83156d9c6a220,,Spain,ES,2021-46,GISAID,40663,2143,Yes,UNK,0,,,5.3
23144,626938c276e83156d9c6a221,,Spain,ES,2021-46,GISAID,40663,2143,Yes,XD,0,2141,0,5.3
23145,626938c276e83156d9c6a222,,Spain,ES,2021-47,GISAID,59175,1921,Yes,B.1.1.529,8,1918,0.4,3.2
23146,626938c276e83156d9c6a223,,Spain,ES,2021-47,GISAID,59175,1921,Yes,B.1.617.2,1909,1918,99.5,3.2
23147,626938c276e83156d9c6a224,,Spain,ES,2021-47,GISAID,59175,1921,Yes,Other,1,1918,0.1,3.2
23148,626938c276e83156d9c6a225,,Spain,ES,2021-47,GISAID,59175,1921,Yes,UNK,0,,,3.2
23149,626938c276e83156d9c6a226,,Spain,ES,2021-47,GISAID,59175,1921,Yes,XD,0,1918,0,3.2
23150,626938c276e83156d9c6a227,,Spain,ES,2021-48,GISAID,89630,2454,Yes,B.1.1.529,118,2453,4.8,2.7
23151,626938c276e83156d9c6a228,,Spain,ES,2021-48,GISAID,89630,2454,Yes,B.1.617.2,2333,2453,95.1,2.7
23152,626938c276e83156d9c6a229,,Spain,ES,2021-48,GISAID,89630,2454,Yes,Other,2,2453,0.1,2.7
23153,626938c276e83156d9c6a22a,,Spain,ES,2021-48,GISAID,89630,2454,Yes,UNK,0,,,2.7
23154,626938c276e83156d9c6a22b,,Spain,ES,2021-48,GISAID,89630,2454,Yes,XD,0,2453,0,2.7
23155,626938c276e83156d9c6a22c,,Spain,ES,2021-49,GISAID,115351,2471,Yes,B.1.1.529,361,2471,14.6,2.1
23156,626938c276e83156d9c6a22d,,Spain,ES,2021-49,GISAID,115351,2471,Yes,B.1.617.2,2109,2471,85.4,2.1
23157,626938c276e83156d9c6a22e,,Spain,ES,2021-49,GISAID,115351,2471,Yes,Other,1,2471,0,2.1
23158,626938c276e83156d9c6a22f,,Spain,ES,2021-49,GISAID,115351,2471,Yes,UNK,0,,,2.1
23159,626938c276e83156d9c6a230,,Spain,ES,2021-49,GISAID,115351,2471,Yes,XD,0,2471,0,2.1
23160,626938c276e83156d9c6a231,,Spain,ES,2021-50,GISAID,229066,3056,Yes,B.1.1.529,1395,3050,45.7,1.3
23161,626938c276e83156d9c6a232,,Spain,ES,2021-50,GISAID,229066,3056,Yes,B.1.617.2,1655,3050,54.3,1.3
23162,626938c276e83156d9c6a233,,Spain,ES,2021-50,GISAID,229066,3056,Yes,Other,0,3050,0,1.3
23163,626938c276e83156d9c6a234,,Spain,ES,2021-50,GISAID,229066,3056,Yes,UNK,1,,,1.3
23164,626938c276e83156d9c6a235,,Spain,ES,2021-50,GISAID,229066,3056,Yes,XD,0,3050,0,1.3
23165,626938c276e83156d9c6a236,,Spain,ES,2021-51,GISAID,489675,2401,Yes,B.1.1.529,1429,2397,59.6,0.5
23166,626938c276e83156d9c6a237,,Spain,ES,2021-51,GISAID,489675,2401,Yes,B.1.617.2,967,2397,40.3,0.5
23167,626938c276e83156d9c6a238,,Spain,ES,2021-51,GISAID,489675,2401,Yes,Other,1,2397,0,0.5
23168,626938c276e83156d9c6a239,,Spain,ES,2021-51,GISAID,489675,2401,Yes,UNK,0,,,0.5
23169,626938c276e83156d9c6a23a,,Spain,ES,2021-51,GISAID,489675,2401,Yes,XD,0,2397,0,0.5
23170,626938c276e83156d9c6a23b,,Spain,ES,2021-52,GISAID,790347,2152,Yes,B.1.1.529,1650,2152,76.7,0.3
23171,626938c276e83156d9c6a23c,,Spain,ES,2021-52,GISAID,790347,2152,Yes,B.1.617.2,502,2152,23.3,0.3
23172,626938c276e83156d9c6a23d,,Spain,ES,2021-52,GISAID,790347,2152,Yes,Other,0,2152,0,0.3
23173,626938c276e83156d9c6a23e,,Spain,ES,2021-52,GISAID,790347,2152,Yes,UNK,0,,,0.3
23174,626938c276e83156d9c6a23f,,Spain,ES,2021-52,GISAID,790347,2152,Yes,XD,0,2152,0,0.3
23175,626938c276e83156d9c6a240,,Spain,ES,2022-01,GISAID,887927,2420,Yes,B.1.1.529,2076,2414,86,0.3
23176,626938c276e83156d9c6a241,,Spain,ES,2022-01,GISAID,887927,2420,Yes,B.1.617.2,338,2414,14,0.3
23177,626938c276e83156d9c6a242,,Spain,ES,2022-01,GISAID,887927,2420,Yes,Other,0,2414,0,0.3
23178,626938c276e83156d9c6a243,,Spain,ES,2022-01,GISAID,887927,2420,Yes,UNK,0,,,0.3
23179,626938c276e83156d9c6a244,,Spain,ES,2022-01,GISAID,887927,2420,Yes,XD,0,2414,0,0.3
23180,626938c276e83156d9c6a245,,Spain,ES,2022-02,GISAID,953092,2576,Yes,B.1.1.529,2398,2565,93.5,0.3
23181,626938c276e83156d9c6a246,,Spain,ES,2022-02,GISAID,953092,2576,Yes,B.1.617.2,164,2565,6.4,0.3
23182,626938c276e83156d9c6a247,,Spain,ES,2022-02,GISAID,953092,2576,Yes,Other,3,2565,0.1,0.3
23183,626938c276e83156d9c6a248,,Spain,ES,2022-02,GISAID,953092,2576,Yes,UNK,0,,,0.3
23184,626938c276e83156d9c6a249,,Spain,ES,2022-02,GISAID,953092,2576,Yes,XD,0,2565,0,0.3
23185,626938c276e83156d9c6a24a,,Spain,ES,2022-03,GISAID,844845,2154,Yes,B.1.1.529,1990,2145,92.8,0.3
23186,626938c276e83156d9c6a24b,,Spain,ES,2022-03,GISAID,844845,2154,Yes,B.1.617.2,155,2145,7.2,0.3
23187,626938c276e83156d9c6a24c,,Spain,ES,2022-03,GISAID,844845,2154,Yes,Other,0,2145,0,0.3
23188,626938c276e83156d9c6a24d,,Spain,ES,2022-03,GISAID,844845,2154,Yes,UNK,0,,,0.3
23189,626938c276e83156d9c6a24e,,Spain,ES,2022-03,GISAID,844845,2154,Yes,XD,0,2145,0,0.3
23190,626938c276e83156d9c6a24f,,Spain,ES,2022-04,GISAID,624591,2179,Yes,B.1.1.529,2110,2175,97,0.3
23191,626938c276e83156d9c6a250,,Spain,ES,2022-04,GISAID,624591,2179,Yes,B.1.617.2,64,2175,2.9,0.3
23192,626938c276e83156d9c6a251,,Spain,ES,2022-04,GISAID,624591,2179,Yes,Other,1,2175,0,0.3
23193,626938c276e83156d9c6a252,,Spain,ES,2022-04,GISAID,624591,2179,Yes,UNK,0,,,0.3
23194,626938c276e83156d9c6a253,,Spain,ES,2022-04,GISAID,624591,2179,Yes,XD,0,2175,0,0.3
23195,626938c276e83156d9c6a254,,Spain,ES,2022-05,GISAID,382423,1936,Yes,B.1.1.529,1909,1933,98.8,0.5
23196,626938c276e83156d9c6a255,,Spain,ES,2022-05,GISAID,382423,1936,Yes,B.1.617.2,24,1933,1.2,0.5
23197,626938c276e83156d9c6a256,,Spain,ES,2022-05,GISAID,382423,1936,Yes,Other,0,1933,0,0.5
23198,626938c276e83156d9c6a257,,Spain,ES,2022-05,GISAID,382423,1936,Yes,UNK,0,,,0.5
23199,626938c276e83156d9c6a258,,Spain,ES,2022-05,GISAID,382423,1936,Yes,XD,0,1933,0,0.5
23200,626938c276e83156d9c6a259,,Spain,ES,2022-06,GISAID,243289,2111,Yes,B.1.1.529,2046,2104,97.2,0.9
23201,626938c276e83156d9c6a25a,,Spain,ES,2022-06,GISAID,243289,2111,Yes,B.1.617.2,58,2104,2.8,0.9
23202,626938c276e83156d9c6a25b,,Spain,ES,2022-06,GISAID,243289,2111,Yes,Other,0,2104,0,0.9
23203,626938c276e83156d9c6a25c,,Spain,ES,2022-06,GISAID,243289,2111,Yes,UNK,0,,,0.9
23204,626938c276e83156d9c6a25d,,Spain,ES,2022-06,GISAID,243289,2111,Yes,XD,0,2104,0,0.9
23205,626938c276e83156d9c6a25e,,Spain,ES,2022-07,GISAID,157677,1735,Yes,B.1.1.529,1710,1724,99.2,1.1
23206,626938c276e83156d9c6a25f,,Spain,ES,2022-07,GISAID,157677,1735,Yes,B.1.617.2,13,1724,0.8,1.1
23207,626938c276e83156d9c6a260,,Spain,ES,2022-07,GISAID,157677,1735,Yes,Other,1,1724,0.1,1.1
23208,626938c276e83156d9c6a261,,Spain,ES,2022-07,GISAID,157677,1735,Yes,UNK,0,,,1.1
23209,626938c276e83156d9c6a262,,Spain,ES,2022-07,GISAID,157677,1735,Yes,XD,0,1724,0,1.1
23210,626938c276e83156d9c6a263,,Spain,ES,2022-08,GISAID,117179,1363,Yes,B.1.1.529,1357,1361,99.7,1.2
23211,626938c276e83156d9c6a264,,Spain,ES,2022-08,GISAID,117179,1363,Yes,B.1.617.2,4,1361,0.3,1.2
23212,626938c276e83156d9c6a265,,Spain,ES,2022-08,GISAID,117179,1363,Yes,Other,0,1361,0,1.2
23213,626938c276e83156d9c6a266,,Spain,ES,2022-08,GISAID,117179,1363,Yes,UNK,0,,,1.2
23214,626938c276e83156d9c6a267,,Spain,ES,2022-08,GISAID,117179,1363,Yes,XD,0,1361,0,1.2
23215,626938c276e83156d9c6a268,,Spain,ES,2022-09,GISAID,110299,1286,Yes,B.1.1.529,1282,1286,99.7,1.2
23216,626938c276e83156d9c6a269,,Spain,ES,2022-09,GISAID,110299,1286,Yes,B.1.617.2,4,1286,0.3,1.2
23217,626938c276e83156d9c6a26a,,Spain,ES,2022-09,GISAID,110299,1286,Yes,Other,0,1286,0,1.2
23218,626938c276e83156d9c6a26b,,Spain,ES,2022-09,GISAID,110299,1286,Yes,UNK,0,,,1.2
23219,626938c276e83156d9c6a26c,,Spain,ES,2022-09,GISAID,110299,1286,Yes,XD,0,1286,0,1.2
23220,626938c276e83156d9c6a26d,,Spain,ES,2022-10,GISAID,109187,1227,Yes,B.1.1.529,1221,1225,99.7,1.1
23221,626938c276e83156d9c6a26e,,Spain,ES,2022-10,GISAID,109187,1227,Yes,B.1.617.2,4,1225,0.3,1.1
23222,626938c276e83156d9c6a26f,,Spain,ES,2022-10,GISAID,109187,1227,Yes,Other,0,1225,0,1.1
23223,626938c276e83156d9c6a270,,Spain,ES,2022-10,GISAID,109187,1227,Yes,UNK,0,,,1.1
23224,626938c276e83156d9c6a271,,Spain,ES,2022-10,GISAID,109187,1227,Yes,XD,0,1225,0,1.1
23225,626938c276e83156d9c6a272,None,Spain,ES,2022-11,GISAID,115633,863,Yes,B.1.1.529,860,863,99.7,0.7
23226,626938c276e83156d9c6a273,None,Spain,ES,2022-11,GISAID,115633,863,Yes,B.1.617.2,3,863,0.3,0.7
23227,626938c276e83156d9c6a274,None,Spain,ES,2022-11,GISAID,115633,863,Yes,Other,0,863,0,0.7
23228,626938c276e83156d9c6a275,None,Spain,ES,2022-11,GISAID,115633,863,Yes,UNK,0,,,0.7
23229,626938c276e83156d9c6a276,None,Spain,ES,2022-11,GISAID,115633,863,Yes,XD,0,863,0,0.7
23230,626938c276e83156d9c6a277,,Spain,ES,2022-12,GISAID,119271,698,Yes,B.1.1.529,696,697,99.9,0.6
23231,626938c276e83156d9c6a278,,Spain,ES,2022-12,GISAID,119271,698,Yes,B.1.617.2,1,697,0.1,0.6
23232,626938c276e83156d9c6a279,,Spain,ES,2022-12,GISAID,119271,698,Yes,Other,0,697,0,0.6
23233,626938c276e83156d9c6a27a,,Spain,ES,2022-12,GISAID,119271,698,Yes,UNK,0,,,0.6
23234,626938c276e83156d9c6a27b,,Spain,ES,2022-12,GISAID,119271,698,Yes,XD,0,697,0,0.6
23235,626938c276e83156d9c6a27c,,Spain,ES,2022-13,GISAID,65113,364,Yes,B.1.1.529,362,363,99.7,0.6
23236,626938c276e83156d9c6a27d,,Spain,ES,2022-13,GISAID,65113,364,Yes,B.1.617.2,0,363,0,0.6
23237,626938c276e83156d9c6a27e,,Spain,ES,2022-13,GISAID,65113,364,Yes,Other,1,363,0.3,0.6
23238,626938c276e83156d9c6a27f,,Spain,ES,2022-13,GISAID,65113,364,Yes,UNK,0,,,0.6
23239,626938c276e83156d9c6a280,,Spain,ES,2022-13,GISAID,65113,364,Yes,XD,0,363,0,0.6
23240,626938c276e83156d9c6a281,,Spain,ES,2022-14,GISAID,68499,20,Yes,B.1.1.529,20,20,100,0
23241,626938c276e83156d9c6a282,,Spain,ES,2022-14,GISAID,68499,20,Yes,B.1.617.2,0,20,0,0
23242,626938c276e83156d9c6a283,,Spain,ES,2022-14,GISAID,68499,20,Yes,Other,0,20,0,0
23243,626938c276e83156d9c6a284,,Spain,ES,2022-14,GISAID,68499,20,Yes,UNK,0,,,0
23244,626938c276e83156d9c6a285,,Spain,ES,2022-14,GISAID,68499,20,Yes,XD,0,20,0,0
23245,626938c276e83156d9c6a286,,Spain,ES,2020-11,TESSy,11281,1,Yes,B.1.351,1,1,100,0
23246,626938c276e83156d9c6a287,,Spain,ES,2020-17,TESSy,14503,1,Yes,B.1.617.2,1,1,100,0
23247,626938c276e83156d9c6a288,,Spain,ES,2020-18,TESSy,8118,1,Yes,B.1.1.529,1,1,100,0
23248,626938c276e83156d9c6a289,,Spain,ES,2020-19,TESSy,5558,1,Yes,B.1.1.529,1,1,100,0
23249,626938c276e83156d9c6a28a,,Spain,ES,2020-20,TESSy,5622,1,Yes,B.1.617.2,1,1,100,0
23250,626938c276e83156d9c6a28b,,Spain,ES,2020-21,TESSy,4894,1,Yes,B.1.617.2,1,1,100,0
23251,626938c276e83156d9c6a28c,,Spain,ES,2020-22,TESSy,3823,1,Yes,B.1.617.2,1,1,100,0
23252,626938c276e83156d9c6a28d,,Spain,ES,2020-23,TESSy,3430,2,Yes,B.1.617.2,2,2,100,0.1
23253,626938c276e83156d9c6a28e,,Spain,ES,2020-24,TESSy,2355,4,Yes,B.1.1.7,1,4,25,0.2
23254,626938c276e83156d9c6a28f,,Spain,ES,2020-24,TESSy,2355,4,Yes,B.1.617.2,3,4,75,0.2
23255,626938c276e83156d9c6a290,,Spain,ES,2020-26,TESSy,2362,2,Yes,Other,2,2,100,0.1
23256,626938c276e83156d9c6a291,,Spain,ES,2020-27,TESSy,2825,6,Yes,B.1.617.2,2,6,33.3,0.2
23257,626938c276e83156d9c6a292,,Spain,ES,2020-27,TESSy,2825,6,Yes,Other,4,6,66.7,0.2
23258,626938c276e83156d9c6a293,,Spain,ES,2020-28,TESSy,4872,4,Yes,Other,4,4,100,0.1
23259,626938c276e83156d9c6a294,,Spain,ES,2020-29,TESSy,10295,2,Yes,B.1.617.2,2,2,100,0
23260,626938c276e83156d9c6a295,,Spain,ES,2020-30,TESSy,14632,2,Yes,B.1.617.2,2,2,100,0
23261,626938c276e83156d9c6a296,,Spain,ES,2020-31,TESSy,20446,8,Yes,B.1.1.7,1,8,12.5,0
23262,626938c276e83156d9c6a297,,Spain,ES,2020-31,TESSy,20446,8,Yes,Other,6,8,75,0
23263,626938c276e83156d9c6a298,,Spain,ES,2020-31,TESSy,20446,8,Yes,P.1,1,8,12.5,0
23264,626938c276e83156d9c6a299,,Spain,ES,2020-32,TESSy,28326,9,Yes,B.1.1.7,2,7,28.6,0
23265,626938c276e83156d9c6a29a,,Spain,ES,2020-32,TESSy,28326,9,Yes,B.1.617.2,2,7,28.6,0
23266,626938c276e83156d9c6a29b,,Spain,ES,2020-32,TESSy,28326,9,Yes,Other,3,7,42.9,0
23267,626938c276e83156d9c6a29c,,Spain,ES,2020-32,TESSy,28326,9,Yes,UNK,2,,,0
23268,626938c276e83156d9c6a29d,,Spain,ES,2020-33,TESSy,40189,11,Yes,B.1.1.7,2,10,20,0
23269,626938c276e83156d9c6a29e,,Spain,ES,2020-33,TESSy,40189,11,Yes,Other,7,10,70,0
23270,626938c276e83156d9c6a29f,,Spain,ES,2020-33,TESSy,40189,11,Yes,P.1,1,10,10,0
23271,626938c276e83156d9c6a2a0,,Spain,ES,2020-33,TESSy,40189,11,Yes,UNK,1,,,0
23272,626938c276e83156d9c6a2a1,,Spain,ES,2020-34,TESSy,52153,28,Yes,B.1.1.7,5,28,17.9,0.1
23273,626938c276e83156d9c6a2a2,,Spain,ES,2020-34,TESSy,52153,28,Yes,B.1.617.2,4,28,14.3,0.1
23274,626938c276e83156d9c6a2a3,,Spain,ES,2020-34,TESSy,52153,28,Yes,Other,19,28,67.9,0.1
23275,626938c276e83156d9c6a2a4,,Spain,ES,2020-35,TESSy,61139,16,Yes,B.1.1.7,6,16,37.5,0
23276,626938c276e83156d9c6a2a5,,Spain,ES,2020-35,TESSy,61139,16,Yes,B.1.351,1,16,6.2,0
23277,626938c276e83156d9c6a2a6,,Spain,ES,2020-35,TESSy,61139,16,Yes,Other,8,16,50,0
23278,626938c276e83156d9c6a2a7,,Spain,ES,2020-35,TESSy,61139,16,Yes,P.1,1,16,6.2,0
23279,626938c276e83156d9c6a2a8,,Spain,ES,2020-36,TESSy,65506,32,Yes,B.1.1.7,6,30,20,0
23280,626938c276e83156d9c6a2a9,,Spain,ES,2020-36,TESSy,65506,32,Yes,B.1.351,1,30,3.3,0
23281,626938c276e83156d9c6a2aa,,Spain,ES,2020-36,TESSy,65506,32,Yes,B.1.617.2,1,30,3.3,0
23282,626938c276e83156d9c6a2ab,,Spain,ES,2020-36,TESSy,65506,32,Yes,Other,21,30,70,0
23283,626938c276e83156d9c6a2ac,,Spain,ES,2020-36,TESSy,65506,32,Yes,P.1,1,30,3.3,0
23284,626938c276e83156d9c6a2ad,,Spain,ES,2020-36,TESSy,65506,32,Yes,UNK,2,,,0
23285,626938c276e83156d9c6a2ae,,Spain,ES,2020-37,TESSy,74072,39,Yes,B.1.1.7,8,36,22.2,0.1
23286,626938c276e83156d9c6a2af,,Spain,ES,2020-37,TESSy,74072,39,Yes,B.1.351,1,36,2.8,0.1
23287,626938c276e83156d9c6a2b0,,Spain,ES,2020-37,TESSy,74072,39,Yes,B.1.617.2,2,36,5.6,0.1
23288,626938c276e83156d9c6a2b1,,Spain,ES,2020-37,TESSy,74072,39,Yes,B.1.621,1,36,2.8,0.1
23289,626938c276e83156d9c6a2b2,,Spain,ES,2020-37,TESSy,74072,39,Yes,Other,22,36,61.1,0.1
23290,626938c276e83156d9c6a2b3,,Spain,ES,2020-37,TESSy,74072,39,Yes,P.1,2,36,5.6,0.1
23291,626938c276e83156d9c6a2b4,,Spain,ES,2020-37,TESSy,74072,39,Yes,UNK,3,,,0.1
23292,626938c276e83156d9c6a2b5,,Spain,ES,2020-38,TESSy,80888,32,Yes,B.1.1.7,7,31,22.6,0
23293,626938c276e83156d9c6a2b6,,Spain,ES,2020-38,TESSy,80888,32,Yes,B.1.617.2,4,31,12.9,0
23294,626938c276e83156d9c6a2b7,,Spain,ES,2020-38,TESSy,80888,32,Yes,B.1.621,1,31,3.2,0
23295,626938c276e83156d9c6a2b8,,Spain,ES,2020-38,TESSy,80888,32,Yes,Other,18,31,58.1,0
